antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})","frozenset({'Silence of the Lambs, The (1991)=high'})",0.0612265231903552,0.08952324017336721,0.0070243610820505155,0.11472742066720912,1.2815378492225311,1.0,0.001543164341500109,1.02847053109093,0.23401545500119675,0.04887348353552859,0.027682398503659913,0.09659576375597517
"frozenset({'Silence of the Lambs, The (1991)=high'})","frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.08952324017336721,0.0612265231903552,0.0070243610820505155,0.07846410684474123,1.2815378492225311,1.0,0.001543164341500109,1.0187052764655384,0.24128842383686538,0.04887348353552859,0.018361813664534637,0.09659576375597517
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",frozenset({'Fight Club (1999)=high'}),0.0612265231903552,0.08060578887062222,0.008817814975340009,0.14401952807160293,1.7867144542529578,1.0,0.0038826027737759814,1.0740831611007655,0.46903058954460464,0.06629213483146067,0.06897339403854162,0.12670692101973224
frozenset({'Fight Club (1999)=high'}),"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.08060578887062222,0.0612265231903552,0.008817814975340009,0.10939431396786156,1.7867144542529578,1.0,0.0038826027737759814,1.0540843063691918,0.4789169563467099,0.06629213483146067,0.051309279573173695,0.12670692101973224
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.0612265231903552,0.06491306730433916,0.012155631943406566,0.19853539462978032,3.058481179127844,1.0,0.008181230522740357,1.166722680490322,0.7169358164184974,0.10664335664335664,0.14289829389470327,0.19289778173545807
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})","frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.06491306730433916,0.0612265231903552,0.012155631943406566,0.18726016884113586,3.058481179127844,1.0,0.008181230522740357,1.1550725592851439,0.7197623081827472,0.10664335664335664,0.1342535220307854,0.19289778173545807
"frozenset({'Matrix, The (1999)=high'})","frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.09126687590295422,0.0612265231903552,0.009814178249389727,0.10753275109170304,1.7563099370738449,1.0,0.00422622475540623,1.0518856327310515,0.47387335441412315,0.06878491620111732,0.0493263061273485,0.1339128360828735
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})","frozenset({'Matrix, The (1999)=high'})",0.0612265231903552,0.09126687590295422,0.009814178249389727,0.16029292107404394,1.7563099370738449,1.0,0.00422622475540623,1.0822025286000672,0.45870960825026635,0.06878491620111732,0.07595854419819549,0.1339128360828735
frozenset({'Forrest Gump (1994)=high'}),"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.09390723857918597,0.0612265231903552,0.007522542719075375,0.08010610079575597,1.3083561930620096,1.0,0.001772928998464627,1.0205236469355137,0.260108185733407,0.0509618629767128,0.02011089796610113,0.1014851089820928
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",frozenset({'Forrest Gump (1994)=high'}),0.0612265231903552,0.09390723857918597,0.007522542719075375,0.12286411716842963,1.3083561930620096,1.0,0.001772928998464627,1.033012990525214,0.25105326268940814,0.0509618629767128,0.031957962608416976,0.1014851089820928
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),0.0612265231903552,0.06825088427240572,0.00782145170129029,0.1277461350691619,1.8717139921483845,1.0,0.003642687352623592,1.0682086410720275,0.49610513137027173,0.06429156429156428,0.06385329461815147,0.12117233760757365
frozenset({'Star Wars: Episode V - The Empire Strikes Back (1980)=high'}),"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.06825088427240572,0.0612265231903552,0.00782145170129029,0.11459854014598539,1.8717139921483847,1.0,0.003642687352623592,1.060280019150217,0.49984521710642144,0.06429156429156428,0.056852923813965436,0.12117233760757365
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})","frozenset({'Godfather, The (1972)=high'})",0.0612265231903552,0.06705524834354605,0.007173815573157973,0.11716842961757527,1.7473416699209425,1.0,0.003068255855416824,1.0567641472680018,0.4555966827047808,0.05923488276429454,0.05371505781564525,0.11207604244623193
"frozenset({'Godfather, The (1972)=high'})","frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.06705524834354605,0.0612265231903552,0.007173815573157973,0.10698365527488857,1.7473416699209425,1.0,0.003068255855416824,1.0512388517352595,0.45844309760713886,0.05923488276429454,0.04874139844687106,0.11207604244623193
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),0.0612265231903552,0.07781597170328301,0.0077218153738853185,0.12611879576891782,1.6207314900572904,1.0,0.0029574139778142366,1.0552739020266901,0.40797344581316203,0.05880121396054628,0.052378725485899606,0.11267527496512472
frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.07781597170328301,0.0612265231903552,0.0077218153738853185,0.09923175416133163,1.6207314900572904,1.0,0.0029574139778142366,1.0421920190310343,0.4153126040140039,0.05880121396054628,0.04048392067928305,0.11267527496512472
"frozenset({'Dark Knight, The (2008)=high'})","frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})",0.056443979474916556,0.0612265231903552,0.007622179046480347,0.13503971756398941,2.2055754683986653,1.0,0.004166310428203436,1.0853370910462528,0.5793016819540207,0.06926210955183341,0.07862726866174694,0.12976558701633156
"frozenset({'Lord of the Rings: The Two Towers, The (2002)=high'})","frozenset({'Dark Knight, The (2008)=high'})",0.0612265231903552,0.056443979474916556,0.007622179046480347,0.12449145646867373,2.2055754683986653,1.0,0.004166310428203436,1.0777233728859923,0.5822529110703222,0.06926210955183341,0.07211811012120843,0.12976558701633156
"frozenset({'Dark Knight, The (2008)=high'})",frozenset({'Forrest Gump (1994)=high'}),0.056443979474916556,0.09390723857918597,0.0077218153738853185,0.13680494263018533,1.4568093439871141,1.0,0.002421317126975653,1.0496964199282028,0.3323261913683278,0.05413901501921063,0.047343611909814724,0.10951652967053033
frozenset({'Forrest Gump (1994)=high'}),"frozenset({'Dark Knight, The (2008)=high'})",0.09390723857918597,0.056443979474916556,0.0077218153738853185,0.08222811671087533,1.4568093439871144,1.0,0.002421317126975653,1.0280942766992962,0.34606653092787154,0.05413901501921063,0.027326556849915553,0.10951652967053033
"frozenset({'Dark Knight, The (2008)=high'})",frozenset({'Fight Club (1999)=high'}),0.056443979474916556,0.08060578887062222,0.008668360484232552,0.15357458075904679,1.905254981196753,1.0,0.0041186489916596935,1.0862081764437799,0.5035587275000304,0.06752037252619325,0.07936616416019215,0.13055737690609942
frozenset({'Fight Club (1999)=high'}),"frozenset({'Dark Knight, The (2008)=high'})",0.08060578887062222,0.056443979474916556,0.008668360484232552,0.10754017305315205,1.905254981196753,1.0,0.0041186489916596935,1.0572532141340616,0.516792321801711,0.06752037252619325,0.054152792697778306,0.13055737690609942
"frozenset({'Dark Knight, The (2008)=high'})","frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})",0.056443979474916556,0.06491306730433916,0.008269815174612664,0.14651368049426303,2.257075294367876,1.0,0.004605863336032669,1.095608577811979,0.5902657090876707,0.07312775330396477,0.08726526950246893,0.1369559960414523
"frozenset({'Lord of the Rings: The Return of the King, The (2003)=high'})","frozenset({'Dark Knight, The (2008)=high'})",0.06491306730433916,0.056443979474916556,0.008269815174612664,0.12739831158864162,2.257075294367876,1.0,0.004605863336032669,1.081313539792598,0.5956117490740802,0.07312775330396477,0.07519885472644157,0.1369559960414523
"frozenset({'Matrix, The (1999)=high'})","frozenset({'Dark Knight, The (2008)=high'})",0.09126687590295422,0.056443979474916556,0.008269815174612664,0.0906113537117904,1.6053324828391602,1.0,0.0031183495044065602,1.0375718064837653,0.4149469981235176,0.059306895319757066,0.03621128316033625,0.1185625171030267
"frozenset({'Dark Knight, The (2008)=high'})","frozenset({'Matrix, The (1999)=high'})",0.056443979474916556,0.09126687590295422,0.008269815174612664,0.14651368049426303,1.6053324828391602,1.0,0.0031183495044065602,1.0647307441592067,0.39963295632371093,0.059306895319757066,0.060795411905122616,0.1185625171030267
"frozenset({'Dark Knight, The (2008)=high'})","frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})",0.056443979474916556,0.06904797489164549,0.007771633537587804,0.13768755516328332,1.9940853497782007,1.0,0.0038742910600192124,1.0795994313692587,0.5283384777840955,0.06601777401608125,0.07373052361495083,0.12512083385869793
"frozenset({'Lord of the Rings: The Fellowship of the Ring, The (2001)=high'})","frozenset({'Dark Knight, The (2008)=high'})",0.06904797489164549,0.056443979474916556,0.007771633537587804,0.11255411255411256,1.9940853497782007,1.0,0.0038742910600192124,1.0632265402014356,0.535491559331662,0.06601777401608125,0.059466668495179585,0.12512083385869793
"frozenset({'Dark Knight, The (2008)=high'})","frozenset({'Shawshank Redemption, The (1994)=high'})",0.056443979474916556,0.11313704976834554,0.008817814975340009,0.1562224183583407,1.3808245723060204,1.0,0.0024319096603629,1.0510624713519505,0.2922932364469421,0.054849705608924694,0.048581766301930826,0.11708082608802106
"frozenset({'Shawshank Redemption, The (1994)=high'})","frozenset({'Dark Knight, The (2008)=high'})",0.11313704976834554,0.056443979474916556,0.008817814975340009,0.07793923381770144,1.3808245723060204,1.0,0.0024319096603629,1.0233121884491234,0.31097819898354584,0.054849705608924694,0.022781110898770912,0.11708082608802106
frozenset({'Toy Story (1995)=high'}),"frozenset({'Shawshank Redemption, The (1994)=high'})",0.05470034374532955,0.11313704976834554,0.008269815174612664,0.15118397085610202,1.3362905534982543,1.0,0.002081179661951707,1.0448235186205543,0.26622220105719324,0.05182641273805807,0.042900564374482406,0.1121397617380466
"frozenset({'Shawshank Redemption, The (1994)=high'})",frozenset({'Toy Story (1995)=high'}),0.11313704976834554,0.05470034374532955,0.008269815174612664,0.07309555261999119,1.3362905534982543,1.0,0.002081179661951707,1.0198458524248726,0.2837639739950703,0.05182641273805807,0.019459658905985937,0.1121397617380466
frozenset({'Toy Story (1995)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.05470034374532955,0.09525232899915309,0.007074179245753001,0.12932604735883424,1.357720579829435,1.0,0.0018638441069561053,1.0391348773628972,0.27871736346935366,0.049511854951185486,0.03766101804051978,0.10179691489280623
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Toy Story (1995)=high'}),0.09525232899915309,0.05470034374532955,0.007074179245753001,0.07426778242677824,1.357720579829435,1.0,0.0018638441069561053,1.0211372557960057,0.2912098437217656,0.049511854951185486,0.020699720508707227,0.10179691489280623
frozenset({'Toy Story (1995)=high'}),frozenset({'Forrest Gump (1994)=high'}),0.05470034374532955,0.09390723857918597,0.007223633736860459,0.1320582877959927,1.4062631357713324,1.0,0.0020868755064043145,1.0439557733893534,0.3056126482213439,0.051092318534179004,0.04210501489602825,0.10449068235953482
frozenset({'Forrest Gump (1994)=high'}),frozenset({'Toy Story (1995)=high'}),0.09390723857918597,0.05470034374532955,0.007223633736860459,0.07692307692307693,1.4062631357713327,1.0,0.0020868755064043145,1.0240746276092263,0.3188365955575104,0.051092318534179004,0.023508665247795688,0.10449068235953482
frozenset({'Toy Story (1995)=high'}),frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),0.05470034374532955,0.07781597170328301,0.007273451900562946,0.1329690346083789,1.7087627603674709,1.0,0.003016891499516528,1.0636114107876,0.43878282527478485,0.058074781225139226,0.05980700295467503,0.11321947248984886
frozenset({'Star Wars: Episode IV - A New Hope (1977)=high'}),frozenset({'Toy Story (1995)=high'}),0.07781597170328301,0.05470034374532955,0.007273451900562946,0.09346991037131883,1.7087627603674707,1.0,0.003016891499516528,1.0427669936933583,0.4497814331796793,0.058074781225139226,0.04101299135090818,0.11321947248984886
"frozenset({'Godfather, The (1972)=high'})",frozenset({'Fargo (1996)=high'}),0.06705524834354605,0.05425198027200717,0.0070243610820505155,0.10475482912332838,1.9308941092677416,1.0,0.0033864810717819135,1.056412310833094,0.5167564410925629,0.06146469049694856,0.05339989912518809,0.11711570657268347
frozenset({'Fargo (1996)=high'}),"frozenset({'Godfather, The (1972)=high'})",0.05425198027200717,0.06705524834354605,0.0070243610820505155,0.12947658402203857,1.9308941092677419,1.0,0.0033864810717819135,1.0717055216813063,0.5097607391666892,0.06146469049694856,0.06690785876405085,0.11711570657268347
frozenset({'Pulp Fiction (1994)=high'}),frozenset({'Fargo (1996)=high'}),0.09525232899915309,0.05425198027200717,0.00916654212125741,0.09623430962343096,1.7738395749046187,1.0,0.00399891464753262,1.0464526699768069,0.4821799220977585,0.0653177138800142,0.04439060772603928,0.13259833020198178
frozenset({'Fargo (1996)=high'}),frozenset({'Pulp Fiction (1994)=high'}),0.05425198027200717,0.09525232899915309,0.00916654212125741,0.1689623507805326,1.7738395749046185,1.0,0.00399891464753262,1.0886963687512952,0.46127631506623423,0.0653177138800142,0.08147025313681135,0.13259833020198178
"frozenset({'Shawshank Redemption, The (1994)=high'})",frozenset({'Fargo (1996)=high'}),0.11313704976834554,0.05425198027200717,0.009017087630149953,0.07970057243505065,1.469081350311085,1.0,0.002879178638084577,1.0276525133025225,0.36003590136063923,0.05693614344133376,0.0269084276490082,0.12295405113947208
frozenset({'Fargo (1996)=high'}),"frozenset({'Shawshank Redemption, The (1994)=high'})",0.05425198027200717,0.11313704976834554,0.009017087630149953,0.1662075298438935,1.469081350311085,1.0,0.002879178638084577,1.063649507491489,0.3376190010546829,0.05693614344133376,0.05984067782027155,0.12295405113947208
"frozenset({'Silence of the Lambs, The (1991)=high'})",frozenset({'Fargo (1996)=high'}),0.08952324017336721,0.05425198027200717,0.008618542320530066,0.09627156371730662,1.7745262612465527,1.0,0.003761729260758388,1.0464958075438442,0.47938545386918885,0.06376704754883893,0.04442999886733543,0.12756645219841456
frozenset({'Fargo (1996)=high'}),"frozenset({'Silence of the Lambs, The (1991)=high'})",0.05425198027200717,0.08952324017336721,0.008618542320530066,0.1588613406795225,1.7745262612465527,1.0,0.003761729260758388,1.0824336151214007,0.4615069824543455,0.06376704754883893,0.07615581590392073,0.12756645219841456
"frozenset({'Usual Suspects, The (1995)=high'})",frozenset({'Fargo (1996)=high'}),0.07059233796642256,0.05425198027200717,0.00807054251980272,0.11432604093154551,2.1073155368401406,1.0,0.0042407683930935,1.0678286406012476,0.5653736659043263,0.06911262798634812,0.06352015484718253,0.13154318575502896
frozenset({'Fargo (1996)=high'}),"frozenset({'Usual Suspects, The (1995)=high'})",0.05425198027200717,0.07059233796642256,0.00807054251980272,0.1487603305785124,2.1073155368401406,1.0,0.0042407683930935,1.0918284185054645,0.5556053050522076,0.06911262798634812,0.08410517344031301,0.13154318575502896
"frozenset({'Shawshank Redemption, The (1994)=high'})","frozenset({'Sixth Sense, The (1999)=high'})",0.11313704976834554,0.049220345738056094,0.0075723608827778606,0.06693086745926904,1.359821156386546,1.0,0.002003716177396234,1.018980931962659,0.2983653522076171,0.04892178950756356,0.018627367173691775,0.11038851065271145
"frozenset({'Sixth Sense, The (1999)=high'})","frozenset({'Shawshank Redemption, The (1994)=high'})",0.049220345738056094,0.11313704976834554,0.0075723608827778606,0.15384615384615385,1.359821156386546,1.0,0.002003716177396234,1.0481107593646826,0.27830757139114487,0.04892178950756356,0.04590236187809495,0.11038851065271145
